model,experiment,random_seed,cross_validation_used,early_stopping,model_path,hyperparameters,train_accuracy,train_f1_weighted,train_f1_macro,train_precision_weighted,train_precision_macro,train_recall_weighted,train_recall_macro,train_top_1_accuracy,train_top_2_accuracy,train_top_3_accuracy,train_top_4_accuracy,train_top_5_accuracy,train_recognition_rate,test_accuracy,test_f1_weighted,test_f1_macro,test_precision_weighted,test_precision_macro,test_recall_weighted,test_recall_macro,test_top_1_accuracy,test_top_2_accuracy,test_top_3_accuracy,test_top_4_accuracy,test_top_5_accuracy,test_recognition_rate
ExtraTrees,I_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_I_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 123, 'verbose': 0, 'warm_start': False}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.7384615384615385,0.6190476190476191,0.5728010085152943,0.5467645990373262,0.5782312925170069,0.551948051948052,0.6190476190476191,0.5909090909090909,0.5714285714285714,0.8571428571428571,0.9841269841269841,1.0,1.0,0.5079365079365079
GradientBoosting,I_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_I_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 123, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.7384615384615385,0.49206349206349204,0.4292300292300293,0.40971957335593706,0.42210884353741496,0.40292207792207796,0.49206349206349204,0.4696969696969697,0.4603174603174603,0.7142857142857143,0.8253968253968254,0.873015873015873,0.873015873015873,0.3968253968253968
KNN,I_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_I_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.4153846153846154,0.38060712216309944,0.37972793311761743,0.4814362560516407,0.4770555202373385,0.4153846153846154,0.4242424242424242,0.47692307692307695,0.7384615384615385,0.8769230769230769,0.9076923076923077,0.9076923076923077,0.4,0.3492063492063492,0.3114229024943311,0.3020021645021645,0.41681363903586127,0.4006734006734007,0.3492063492063492,0.34848484848484845,0.36507936507936506,0.6507936507936508,0.6984126984126984,0.7619047619047619,0.8095238095238095,0.2857142857142857
LogisticRegression,I_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_I_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 123, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",0.36923076923076925,0.3430769230769231,0.3378787878787879,0.5016483516483518,0.494047619047619,0.36923076923076925,0.36363636363636365,0.36923076923076925,0.6307692307692307,0.8,0.8923076923076924,0.9076923076923077,0.36923076923076925,0.19047619047619047,0.12914372098045565,0.1232735518449804,0.14027316352897748,0.13389711064129667,0.19047619047619047,0.1818181818181818,0.19047619047619047,0.42857142857142855,0.5396825396825397,0.6984126984126984,0.7301587301587301,0.19047619047619047
RandomForest,I_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.8307692307692308,0.6031746031746031,0.553865182436611,0.528689492325856,0.5404761904761904,0.5159090909090909,0.6031746031746031,0.5757575757575758,0.6031746031746031,0.873015873015873,0.9682539682539683,1.0,1.0,0.6031746031746031
XGBoost,I_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 1.0}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.8307692307692308,0.5238095238095238,0.47179605330865837,0.46247199027947694,0.5319521748093177,0.5153482880755608,0.5238095238095238,0.5303030303030303,0.5238095238095238,0.7619047619047619,0.873015873015873,0.9365079365079365,0.9523809523809523,0.5238095238095238
CatBoost,I_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'border_count': 32, 'depth': 6, 'iterations': 1000, 'l2_leaf_reg': 5, 'learning_rate': 0.05}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.7384615384615385,0.5079365079365079,0.45772957201528625,0.4369236823782278,0.44436885865457293,0.4241702741702742,0.5079365079365079,0.4848484848484848,0.47619047619047616,0.8412698412698413,0.9841269841269841,1.0,1.0,0.4126984126984127
SVM,I_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 10, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.6615384615384615,0.7846153846153846,1.0,1.0,1.0,0.6615384615384615,0.4126984126984127,0.3700235437077543,0.3659634623749456,0.3772486772486772,0.3681818181818182,0.4126984126984127,0.4242424242424242,0.42857142857142855,0.7301587301587301,0.9047619047619048,0.9523809523809523,0.9841269841269841,0.42857142857142855
MLP,I_vs_T,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",0.09230769230769231,0.015601300108342361,0.015364916773367477,0.008520710059171599,0.008391608391608392,0.09230769230769231,0.09090909090909091,0.09230769230769231,0.16923076923076924,0.26153846153846155,0.35384615384615387,0.4461538461538462,0.09230769230769231,0.09523809523809523,0.016563146997929608,0.015810276679841896,0.009070294784580499,0.008658008658008658,0.09523809523809523,0.09090909090909091,0.09523809523809523,0.1746031746031746,0.2698412698412698,0.36507936507936506,0.4603174603174603,0.09523809523809523
NaiveBayes,I_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.7384615384615385,0.49206349206349204,0.43247804172173915,0.41281994891620566,0.4778739778739779,0.45615243342516065,0.49206349206349204,0.4696969696969697,0.4603174603174603,0.6825396825396826,0.7936507936507936,0.8571428571428571,0.9365079365079365,0.3968253968253968
LightGBM,I_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 456, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.7384615384615385,0.5555555555555556,0.5184498041640899,0.494883903974813,0.5126984126984127,0.4893939393939393,0.5555555555555556,0.5303030303030303,0.5238095238095238,0.7777777777777778,0.873015873015873,0.9047619047619048,0.9523809523809523,0.4603174603174603
ExtraTrees,I_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.7384615384615385,0.5873015873015873,0.552800949439605,0.5276736335559865,0.5761286332714904,0.5499409681227863,0.5873015873015873,0.5606060606060607,0.5555555555555556,0.8412698412698413,0.9682539682539683,0.9841269841269841,1.0,0.49206349206349204
GradientBoosting,I_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",0.8307692307692308,0.7866220735785953,0.774703557312253,0.7710407239819005,0.7593582887700535,0.8307692307692308,0.8181818181818182,0.8307692307692308,0.9230769230769231,1.0,1.0,1.0,0.7384615384615385,0.4603174603174603,0.400462764748479,0.38225991180536634,0.3895691609977325,0.3718614718614719,0.4603174603174603,0.43939393939393945,0.42857142857142855,0.6666666666666666,0.8253968253968254,0.873015873015873,0.873015873015873,0.36507936507936506
KNN,I_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.4153846153846154,0.38060712216309944,0.37972793311761743,0.4814362560516407,0.4770555202373385,0.4153846153846154,0.4242424242424242,0.47692307692307695,0.7384615384615385,0.8769230769230769,0.9076923076923077,0.9076923076923077,0.4,0.3492063492063492,0.3114229024943311,0.3020021645021645,0.41681363903586127,0.4006734006734007,0.3492063492063492,0.34848484848484845,0.36507936507936506,0.6507936507936508,0.6984126984126984,0.7619047619047619,0.8095238095238095,0.2857142857142857
LogisticRegression,I_vs_T,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_I_vs_T_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",0.36923076923076925,0.3430769230769231,0.3378787878787879,0.5016483516483518,0.494047619047619,0.36923076923076925,0.36363636363636365,0.36923076923076925,0.6307692307692307,0.8,0.8923076923076924,0.9076923076923077,0.36923076923076925,0.19047619047619047,0.12914372098045565,0.1232735518449804,0.14027316352897748,0.13389711064129667,0.19047619047619047,0.1818181818181818,0.19047619047619047,0.42857142857142855,0.5396825396825397,0.6984126984126984,0.7301587301587301,0.19047619047619047
RandomForest,T_vs_F,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8571428571428571,0.8163265306122449,0.7792207792207791,0.7999999999999999,0.7636363636363637,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.9365079365079365,1.0,1.0,1.0,0.8571428571428571,0.625,0.5721356768231768,0.5547982320709592,0.5760788690476191,0.5586219336219336,0.625,0.606060606060606,0.625,0.84375,0.953125,0.984375,1.0,0.625
XGBoost,T_vs_F,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",0.8571428571428571,0.8163265306122449,0.7792207792207791,0.7999999999999999,0.7636363636363637,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.9365079365079365,1.0,1.0,1.0,0.8571428571428571,0.59375,0.5442630286380286,0.5277702095883914,0.5381696428571429,0.5218614718614718,0.59375,0.5757575757575757,0.59375,0.765625,0.859375,0.90625,0.953125,0.59375
CatBoost,T_vs_F,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 8, 'iterations': 1000, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.8571428571428571,0.8163265306122449,0.7792207792207791,0.7999999999999999,0.7636363636363637,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.9365079365079365,1.0,1.0,1.0,0.8571428571428571,0.625,0.5733282342657342,0.5559546514091968,0.5780133928571428,0.5604978354978355,0.625,0.606060606060606,0.625,0.875,0.984375,1.0,1.0,0.625
SVM,T_vs_F,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 10, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'poly'}",0.8412698412698413,0.8003425146282288,0.7639633094178548,0.7863945578231293,0.7506493506493506,0.8412698412698413,0.8030303030303031,0.42857142857142855,0.6031746031746031,0.8888888888888888,0.9841269841269841,1.0,0.42857142857142855,0.46875,0.40696803196803194,0.3946356673629401,0.39553571428571427,0.3835497835497836,0.46875,0.45454545454545464,0.328125,0.59375,0.875,0.9375,1.0,0.328125
MLP,T_vs_F,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",0.09523809523809523,0.016563146997929608,0.015810276679841896,0.009070294784580499,0.008658008658008658,0.09523809523809523,0.09090909090909091,0.09523809523809523,0.1746031746031746,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.09523809523809523,0.09375,0.01607142857142857,0.015584415584415584,0.0087890625,0.008522727272727272,0.09375,0.09090909090909091,0.09375,0.1875,0.25,0.34375,0.4375,0.09375
NaiveBayes,T_vs_F,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.8571428571428571,0.8163265306122449,0.7792207792207791,0.7999999999999999,0.7636363636363637,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.9365079365079365,1.0,1.0,1.0,0.8571428571428571,0.5625,0.4830419580419581,0.46840432294977746,0.4440848214285714,0.4306277056277057,0.5625,0.5454545454545454,0.5625,0.75,0.890625,0.9375,0.96875,0.5625
LightGBM,T_vs_F,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",0.8571428571428571,0.8163265306122449,0.7792207792207791,0.7999999999999999,0.7636363636363637,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.9365079365079365,1.0,1.0,1.0,0.8571428571428571,0.5625,0.532657967032967,0.5165168165168166,0.5535714285714286,0.5367965367965367,0.5625,0.5454545454545454,0.5625,0.71875,0.8125,0.8125,0.859375,0.5625
ExtraTrees,T_vs_F,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_T_vs_F_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",0.8571428571428571,0.8163265306122449,0.7792207792207791,0.7999999999999999,0.7636363636363637,0.8571428571428571,0.8181818181818182,0.8571428571428571,0.9365079365079365,1.0,1.0,1.0,0.8571428571428571,0.546875,0.4968604312354313,0.4818040545313272,0.5061383928571428,0.4908008658008658,0.546875,0.5303030303030304,0.546875,0.90625,1.0,1.0,1.0,0.546875
